sample_id,noise_type,snr_db,system,enhancement_method,reference,hypothesis,wer,cer,duration_sec,avg_logprob,inference_ms,rtf
1995-1826-0000,white,0,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the Delta City of the Community College, where the families told the city to make the members of the community. And the people who are not only a notable sort of reason, but the residents of the U.S. U.S. U.S. and these actions.",1.2592592592592593,0.8260869565217391,9.485,-1.2328609824180603,1605.7941659964854,0.16929827791212287
1995-1826-0000,white,0,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"Okay, the bank, our stream is $400 and you tell me, they play the bank, bands to come out again? Bring it in, bring it in. Bring it in, man! Now they know what a bank is doing. hotel layout is Alender and tenant",1.5185185185185186,0.9565217391304348,9.485,-3.4124960968459863,4125.970875000348,0.4349995651028306
1995-1826-0000,white,5,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior society, we heard a fan so the 15th Amendment had been not only a notable bit of reasoning, but the lyrics were real and crazy after me.",0.5555555555555556,0.3105590062111801,9.485,-0.6837137950503308,235.67104199901223,0.02484670975213624
1995-1826-0000,white,5,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the bank is being a fan of the farm, and you hear the fan saying the fish makes a man move. My man, I'm not even mad about that, I'm not even mad about that. But the labor is real and easy on him.",1.4444444444444444,0.8198757763975155,9.485,-1.091425440003795,2925.772375005181,0.3084630864528393
1995-1826-0000,white,5,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the the Dosey Freely Senior Society, we say the same service it takes a moment and have done not only a notable vote of reasoning, but delivers your real enthusiasm.",0.7777777777777778,0.4161490683229814,9.485,-0.9368293857574463,304.14487500092946,0.0320658803374728
1995-1826-0000,white,5,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the bank is being a fan of the family, and the family's made a fan of the family. My family is a lot of that of me, but the labor is real. And the family is a fan of the family.",1.3703703703703705,0.782608695652174,9.485,-0.9053814369335509,799.9477919947822,0.08433819630941299
1995-1826-0000,white,10,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, how defense over 15th amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.2962962962962963,0.11180124223602485,9.485,-0.36776537214006694,303.65295898809563,0.03201401781635168
1995-1826-0000,white,10,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the base between the scenes is on these, where the fans saw the first thing for men, and they were made a lot about their engagement, but the lyrics were real and easy on them.",1.0740740740740742,0.6273291925465838,9.485,-0.8960567980396504,313.790207990678,0.03308278418457333
1995-1826-0000,white,10,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debauciatory with senior societies, how defense of the 15th Amendment have been not only a notable bit of reasoning but delivered with real enthusiasm.",0.3333333333333333,0.16149068322981366,9.485,-0.4991358893258231,265.8542499993928,0.028028914074791016
1995-1826-0000,white,10,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the base between the scenes is on these, where the fans saw the first thing for men, and they were made a lot about their engagement, but the lyrics were real and easy on them.",1.0740740740740742,0.6273291925465838,9.485,-0.8960567980396504,297.6273329986725,0.031378738323529
1995-1826-0000,white,15,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense over 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.",0.2222222222222222,0.09316770186335403,9.485,-0.28138291370123625,386.6933329991298,0.040768933368384795
1995-1826-0000,white,15,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the base between the scene of society is where the fans saw the 15th amendment have been mainly a notable bit of reasoning, but delivered with real enthusiasm.",0.5925925925925926,0.2422360248447205,9.485,-0.6034277838629645,426.8122920038877,0.04499866020072617
1995-1826-0000,white,15,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior societies who defend so the 15th Amendment have been not only a notable bit of reasoning but delivered with real enthusiasm.,0.2222222222222222,0.10559006211180125,9.485,-0.3297249771216336,279.8738749988843,0.029506997891289858
1995-1826-0000,white,15,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the base between the scene of society is where the fans saw the 15th amendment have been mainly a notable bit of reasoning, but delivered with real enthusiasm.",0.5925925925925926,0.2422360248447205,9.485,-0.6034277838629645,314.91579199791886,0.033201454085178585
1995-1826-0000,white,20,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.",0.14814814814814814,0.062111801242236024,9.485,-0.28361996582576204,387.01791600033175,0.04080315403271816
1995-1826-0000,white,20,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,And the debate between the scene of society is how the fans of the 15th Amendment have been manually a notable bit of reasoning but delivered with real enthusiasm.,0.48148148148148145,0.20496894409937888,9.485,-0.5086033046245575,302.50041699036956,0.03189250574489927
1995-1826-0000,white,20,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior societies her defense of the 15th Amendment have been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.30166985971086163,319.12841700250283,0.03364558956273093
1995-1826-0000,white,20,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,And the debate between the scene of society is how the fans of the 15th Amendment have been manually a notable bit of reasoning but delivered with real enthusiasm.,0.48148148148148145,0.20496894409937888,9.485,-0.5086033046245575,403.8157500035595,0.042574143384666266
1995-1826-0000,pink,-5,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior societies her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.1111111111111111,0.055900621118012424,9.485,-0.28236398188506856,372.63245800568257,0.039286500580462055
1995-1826-0000,pink,-5,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the seniors' songs, how the fans of the 15th Amendment have been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.3333333333333333,0.17391304347826086,9.485,-0.5594012027695066,294.23166600463446,0.03102073442326141
1995-1826-0000,pink,-5,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.",0.14814814814814814,0.062111801242236024,9.485,-0.27631645372935704,295.8902090031188,0.03119559399084015
1995-1826-0000,pink,-5,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior societies her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.1111111111111111,0.055900621118012424,9.485,-0.28236398188506856,267.4254580051638,0.028194565946775312
1995-1826-0000,pink,0,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.27687963417598177,336.1999159969855,0.03544543131228103
1995-1826-0000,pink,0,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the seniors' songs, how to film, so the 15th Amendment, have been normally a notable bit of reasoning, but delivered with real enthusiasm.",0.48148148148148145,0.2236024844720497,9.485,-0.484132571098132,272.7881669998169,0.02875995434895276
1995-1826-0000,pink,0,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.2666136997086661,294.5995000045514,0.03105951502420152
1995-1826-0000,pink,0,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.27687963417598177,296.58470800495706,0.03126881476067023
1995-1826-0000,pink,5,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.2732466237885611,267.1510420041159,0.028165634370491924
1995-1826-0000,pink,5,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, how to face on the 15th amendment, have been normally a notable bit of reasoning, but delivered with real enthusiasm.",0.4444444444444444,0.15527950310559005,9.485,-0.5483888998264219,268.99720799701754,0.02836027496014945
1995-1826-0000,pink,5,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.2651985543114798,289.29554199567065,0.030500320716465013
1995-1826-0000,pink,5,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.2732466237885611,284.05874999589287,0.029948207695929666
1995-1826-0000,pink,10,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.26983954565865653,275.8218329981901,0.02907979261973538
1995-1826-0000,pink,10,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior society, he's heard a fan said the 15th amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.3333333333333333,0.14906832298136646,9.485,-0.4516557579816774,294.2250409978442,0.031020035951275088
1995-1826-0000,pink,10,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.2588701639856611,263.3847499964759,0.027768555613756025
1995-1826-0000,pink,10,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.26983954565865653,253.7535419978667,0.026753140959184685
1995-1826-0000,pink,15,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior society's her defense of the 15th Amendment had been, not only a notable bit of reasoning, but delivered with real enthusiasm.",0.2222222222222222,0.08074534161490683,9.485,-0.2852660643087851,256.99437501316424,0.02709482077102417
1995-1826-0000,pink,15,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,And the debate between the senior society's heard a fence of the 15th amendment have been not only a notable bit of reasoning but delivered with real enthusiasm.,0.2962962962962963,0.11180124223602485,9.485,-0.4336899312006103,255.47612500668038,0.026934752241083857
1995-1826-0000,pink,15,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.14814814814814814,0.06832298136645963,9.485,-0.2659312997545515,258.3652500034077,0.02723935160816107
1995-1826-0000,pink,15,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior society's her defense of the 15th Amendment had been, not only a notable bit of reasoning, but delivered with real enthusiasm.",0.2222222222222222,0.08074534161490683,9.485,-0.2852660643087851,249.78416600788478,0.026334651134199766
1995-1826-0000,pink,20,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior society's her defense of the 15th Amendment had been, not only a notable bit of reasoning, but delivered with real enthusiasm.",0.2222222222222222,0.08074534161490683,9.485,-0.26624047434007797,264.37916699796915,0.027873396626037866
1995-1826-0000,pink,20,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior society, he's heard a fan said the 15th Amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.3333333333333333,0.14906832298136646,9.485,-0.4000877114229424,299.5307499950286,0.0315794148650531
1995-1826-0000,pink,20,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.",0.14814814814814814,0.062111801242236024,9.485,-0.2741712263652257,279.4522500043968,0.029462546125924808
1995-1826-0000,pink,20,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior society's her defense of the 15th Amendment had been, not only a notable bit of reasoning, but delivered with real enthusiasm.",0.2222222222222222,0.08074534161490683,9.485,-0.26624047434007797,280.6048339989502,0.029584062625087
1995-1826-0000,babble,-5,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"This is a good way to sing a sing of songs, but I think, that sings a little bit to sing. And that sings a little bit, that's a little bit good for me. So, I'ma sing a little bit.",1.3703703703703705,0.8385093167701864,9.485,-2.0673365676612185,3993.1660830043256,0.42099800558822625
1995-1826-0000,babble,-5,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,,1.0,1.0,9.485,,4774.032959001488,0.5033245080655233
1995-1826-0000,babble,-5,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"From the bulk of famous police in Scotland, you hear the same as the chief's amendment in the same way. From the bulk of famous police in Scotland, you hear the same of the chief's amendment in the same way. We only have a notable set of reasons that the local should be a chief's amendment.",1.7037037037037037,1.2173913043478262,9.485,-1.1043766566685267,2152.6495419966523,0.22695303552943094
1995-1826-0000,babble,-5,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,,1.0,1.0,9.485,,4996.932167006889,0.5268246881398935
1995-1826-0000,babble,0,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"The day between the sea was finally The same, so the future was a minute And again, knowing the notable set of reasons But the results were clear and crazy after me",0.9629629629629629,0.5900621118012422,9.485,-1.128393106682356,2663.916457997402,0.2808557151288774
1995-1826-0000,babble,0,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the day, in the game I am beginning to fight against you and through the universe No Mach lies go, no Mach lies NET is doing my terrible job and giving em to that delayed Ics in the game of maniacs",1.4074074074074074,0.8322981366459627,9.485,-3.700967929402336,5205.611958008376,0.5488257204015157
1995-1826-0000,babble,0,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"From the bulk of famous societies, here at the same time the 16th Amendment has been now a notable set of reasons but deliver to its media and curiosity.",0.8148148148148148,0.484472049689441,9.485,-0.9873866149357386,551.4799590018811,0.05814232567231219
1995-1826-0000,babble,0,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,see the date of theme of performance go right into the page i know that it a group but the rare date de f,0.8888888888888888,0.6583850931677019,9.485,-4.060676874433245,4338.2073329994455,0.45737557543483875
1995-1826-0000,babble,5,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the basis for the famous society is where the fans said it took since the minute, had they been not really a notable bit of reasoning, but delivered with real enthusiasm.",0.7037037037037037,0.391304347826087,9.485,-0.985500830411911,3241.3750409905333,0.34173695740543314
1995-1826-0000,babble,5,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the data seems to finally hear the theme from the 15th amendment, nothing even know the data is but the label is the theme on PPM.",0.9259259259259259,0.6335403726708074,9.485,-1.8036289347542658,4578.066166999633,0.4826638025302724
1995-1826-0000,babble,5,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,And the basis in the senior society said a fence at the kitchen at the moment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.48148148148148145,0.2236024844720497,9.485,-0.650575707356135,243.48520800413098,0.02567055434940759
1995-1826-0000,babble,5,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"You need to bake them for the thing we've seen, so for only, you need to add a thing for 15 seconds a minute, but then you need to know about better museum, but you need to add a thing.",1.3703703703703705,0.7763975155279503,9.485,-1.512006868015636,3082.363167006406,0.324972395045483
1995-1826-0000,babble,10,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, how the fence of the 15th Amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.25925925925925924,0.09316770186335403,9.485,-0.40670278595715037,242.73850000463426,0.025591829204494914
1995-1826-0000,babble,10,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the base between the scenes is on me, so the scenes are the same, so the 15th amendment is not done. I know you're not about better reasoning, but the lyrics are the same in the scenes.",1.1851851851851851,0.5962732919254659,9.485,-0.936144323348999,250.45170899829827,0.026405029941834295
1995-1826-0000,babble,10,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,and the debate between the senior societies had a fence of the victim's amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.2222222222222222,0.08695652173913043,9.485,-0.45120429141180857,242.2161669965135,0.02553675983094502
1995-1826-0000,babble,10,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the base between the scenes is on me, so the scenes are the same, so the 15th amendment is not done. I know you're not about better reasoning, but the lyrics are the same in the scenes.",1.1851851851851851,0.5962732919254659,9.485,-0.936144323348999,245.32120900403243,0.025864123247657612
1995-1826-0000,babble,15,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.",0.14814814814814814,0.062111801242236024,9.485,-0.33128446340560913,247.67654199968092,0.02611244512384617
1995-1826-0000,babble,15,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the debate between the scene and society is how the fans saw the 15th amendment, and they're mainly a notable bit of reasoning, but delivered with me in these answers.",0.7037037037037037,0.35403726708074534,9.485,-0.5966627888563203,225.86325000156648,0.023812677912658568
1995-1826-0000,babble,15,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the debate between the senior societies had a fence of the 15th Amendment had then not only a notable bit of reasoning but delivered with real enthusiasm.,0.2222222222222222,0.08695652173913043,9.485,-0.29506963672059955,206.31104199856054,0.02175129594080765
1995-1826-0000,babble,15,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"And the debate between the scene and society is how the fans saw the 15th amendment, and they're mainly a notable bit of reasoning, but delivered with me in these answers.",0.7037037037037037,0.35403726708074534,9.485,-0.5966627888563203,235.1688340131659,0.024793762152152444
1995-1826-0000,babble,20,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.",0.14814814814814814,0.062111801242236024,9.485,-0.2935959867068699,210.94279098906554,0.022239619503327944
1995-1826-0000,babble,20,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,And the debate between the senior society is how the fans of the 15th Amendment have been mainly a notable bit of reasoning but delivered with real enthusiasm.,0.4074074074074074,0.17391304347826086,9.485,-0.41996267182486396,209.8689170088619,0.022126401371519444
1995-1826-0000,babble,20,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.",0.14814814814814814,0.062111801242236024,9.485,-0.2878958582878113,229.07000000122935,0.024150764364916116
1995-1826-0000,babble,20,adaptive,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,And the debate between the senior society is how the fans of the 15th Amendment have been mainly a notable bit of reasoning but delivered with real enthusiasm.,0.4074074074074074,0.17391304347826086,9.485,-0.41996267182486396,215.96812500501983,0.022769438587772254
1995-1826-0000,soundtrack,-5,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the baby tree the seniors decide, it was hard to fence, so that they take a moment and hit them. Not only a notable bit of reasoning, but the river would be a little enthusiasm.",0.9629629629629629,0.43478260869565216,9.485,-0.7509087285269862,235.58958299690858,0.024838121560032535
1995-1826-0000,soundtrack,-5,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,,1.0,1.0,9.485,,255.99024999246467,0.02698895624591088
1995-1826-0000,soundtrack,-5,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the beginning of the senior society's head events of the 15th Amendment, not only a notable bit of reasoning, but the liver would yield in enthusiasm.",0.5925925925925926,0.3416149068322981,9.485,-0.8015063388927562,261.2108330067713,0.027539360359174623
1995-1826-0000,soundtrack,-5,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the baby tree the seniors decide, it was hard to fence, so that they take a moment and hit them. Not only a notable bit of reasoning, but the river would be a little enthusiasm.",0.9629629629629629,0.43478260869565216,9.485,-0.7509087285269862,254.228374993545,0.026803202424200846
1995-1826-0000,soundtrack,0,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the Bay Between the Senior Society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.18518518518518517,0.09316770186335403,9.485,-0.3806639584628018,219.3073340022238,0.02312149014256445
1995-1826-0000,soundtrack,0,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the big, clean, and serious as far as using the pen and the side of the paper and the pen, not only a notable bit of reasoning, but the little bit of the video in the big, clean, and the same.",1.1111111111111112,0.6459627329192547,9.485,-1.1697308399847575,2738.710000005085,0.2887411702693817
1995-1826-0000,soundtrack,0,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the Bay Between the Senior Society's her defense of a 15th Amendment, have been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.3333333333333333,0.13664596273291926,9.485,-0.40643011557089315,213.05129199754447,0.022461917975492303
1995-1826-0000,soundtrack,0,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,In the Bay Between the Senior Society's her defense of the 15th Amendment had been not only a notable bit of reasoning but delivered with real enthusiasm.,0.18518518518518517,0.09316770186335403,9.485,-0.3806639584628018,206.64391700120177,0.021786390827749264
1995-1826-0000,soundtrack,5,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.18518518518518517,0.06832298136645963,9.485,-0.2875767855180634,211.01975000055972,0.022247733263105928
1995-1826-0000,soundtrack,5,wiener,wiener,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate, we will see you as a surrounding, so the theme is so that 15th of November will be... Not only a notable bit of reasoning, but the little bit of real enthusiasm.",0.8888888888888888,0.45962732919254656,9.485,-0.8469766080379486,252.7764589904109,0.026650127463406528
1995-1826-0000,soundtrack,5,spectral_sub,spectral_subtraction,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.18518518518518517,0.06832298136645963,9.485,-0.2903031102485127,215.28066700557247,0.02269696014818898
1995-1826-0000,soundtrack,5,adaptive,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.18518518518518517,0.06832298136645963,9.485,-0.2875767855180634,228.35550000309013,0.024075434897531906
1995-1826-0000,soundtrack,10,raw,none,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm,"In the debate between the senior societies, her defense of the 15th Amendment had been not only a notable bit of reasoning, but delivered with real enthusiasm.",0.18518518518518517,0.06832298136645963,9.485,-0.27338111566172707,223.15570899809245,0.023527222878027672
